user_id,total play,Artist,genre,track
5FACEEFC,1.466286,Chrysalis,indie,Small Town Sunset
B5A7E733,4.7280489999999995,Schattenmann,industrial,Gekentert
AAB67217,2.012,Tristan Laurens,pop,Spider Dance (Muffet Theme) [Accompaniment]
A051A73F,0.1,,,
74E42095,268.77387799999997,Shimon,dance,Rumours
CFE0AC5F,5.909,,electronic,The Other Part of Me
7A1B0668,1.317,Victoria Racionero,latin,Bohemios (Escena y Duo)
A64DF493,0.0,Charodey Jeddy,electronic,Soul Control
287CD5C,516.92,Reserve de Marche,rock,Re: Bring Back Helena!
115851CD,3.7517720000000003,Citoonthebeat,hiphop,Joselito
6BD4EA34,2.475,Bleu Clair,dubstep,Hang Loose
335B7B37,0.1,DJ Nitro,alternative,Utopia
91ACDF2E,0.0,Afoba Boyz,world,Gangsta
831B1490,7.152165680218936,Will Clarke,tech,A Quick $$
953EA20E,256.0,,electronic,Change Is Gonna Come
1370E0CE,140.528,7redeyes,rusrap,Надел Гуччи
358E9E84,0.1,,ruspop,Я любить тебя не перестану
CADE3814,1.065,Tunng,soundtrack,Bullets
222415E4,2.0,Thomas Thomaschke Jozsef Reti Berlin Radio Symphony Orchestra Berlin Radio Choir Helmut Koch Gertraud Prenzlow Berlin Radio Solistenvereinigung Isabell Nawe Ellen Abrolat,classical,Credo: Credo in unum Deum
6E45310C,69.96469300000001,Noisenik,spoken,Noisenik No. 3 Bloco No. 1
34E89AC,5.0,Mr Grays,spiritual,On the Battlefield
E7305B27,2.949,Ostrich Head,hiphop,Feather
E081BF1B,19.616,Amy Shark,pop,Spits on Girls
8A2D0C2E,2.75,Clint Webster,rock,Hit the Road Jack
9C6E6F5B,378.531,,dance,Traffic
CAD07407,1.2590000000000001,Julian Velard,singer,Don't Ask Me About Hamilton (Anymore)
DCFEEEAA,0.0,Freshlyground,pop,I'd Like
245AAB2A,0.0,,,
7F3B7615,0.1,,,
3B7E405D,269.0351020408164,Jonathan Johansson,pop,Stromboli brinner
B8F6172C,1.1909999999999998,Gerd Rube,pop,Hotel California
7D239FC7,1.6159860000000001,Mickael Richard,world,Comment java
5807BD6E,233.19799999999998,,rusrap,Города
EB73278E,0.0,Blue Dot Sessions,easy,Monder
351CF5C7,0.1,"YBe ""Lil Yogi""",hiphop,Gravity Produced By Talent
55D52A17,3.0,The Pipes & Drums of Leanisch,folk,Scottish Soldier / The Battle's O'er / Lochenside
E87F7879,3.1630000000000003,Complement,electronic,Deep Vision
BA937B08,11.479000000000001,Tommy Kruise,rap,MTLIEN
24E4121C,7.52,LuvDat Mc Pedrinho & Agust D,pop,Get2wa
F249DB6D,2.697419,Modern Life Is War,punk,Martin Atchet
9A35AE52,3.0,Данил Хаски,dance,Просто верь мне
918AE223,0.1,,dance,Stand on Our Own
CC4E9603,130.999819,Playdead!,punk,Черновик
F7A2EEE2,106.703827,,rusrap,Сильней
A7EA6A45,0.1,Danheim & Fader Sol Moder Jord,spiritual,Gleipnir
921418A9,304.013061,Joseph Huber,folk,Bell On A Rope
EA1B1A57,185.67834399999998,Alfie Boe,vocal,Empty Chairs At Empty Tables
DD0CC376,4.406637506300959,Anthony Red Rose,reggae,Tempo
46E35509,235.0759,,dance,A Feeling
411CAB2,40.665,,,
FA05A625,100.03399999999999,762,electronic,Zero Degrees Feat. Aeries
680594F8,161.41,Тамара Гарибова,caucasian,А ты меня не слышишь
717C507,188.813,Γιώτα Λύδια,world,Αχ μουσταφά
60B26028,260.0,Blessed with Rage,rock,Motionless
3071B58,17.0,Cimarosa,world,Connected
11FA2A73,411.010583,Karina Madeya,progressive,The Elie Lacross and Lareno Crain Situation
75961A91,149.42,Vanessa Lynnae,hiphop,Broken Record
915C73A6,203.128125,Patrick Fiori,variété,J'en ai mis du temps
E87A9885,13.996008999999999,Suicide Inside,industrial,Lick the Silence
8B6E617B,6.676,Hugh Wolff,classical,Antiche danze ed arie [Ancient Airs and Dances] : Suite No.3 : III Siciliana
8BC3012C,8.6,Piera,local,Метод V. 3
1208B431,293.903673,Lisahall,pop,Is This Real?
C18F58F,0.200226,The Prairie Cats,jazz,Swing That Thang
F9252A0,0.1,,dance,False Alarm
55487514,1.7930000000000001,Wankaego,rap,Wanna See Her
F27AC5A0,0.0,Heartwind,rock,Cry out into Space
7E4A9A88,0.0,Michael Johnston,reggae,Just Like Love Birds
C81F8A18,0.0,Бронепаровоз,local,Босяк
F4F897E8,0.0,Raj Ramayya,rock,Go Go Power Rangers
D29C6A50,11.65,Clarence Williams,jazz,Nobody s Business
A52565E1,6.0,Blue Mitchell,jazz,Scrapple from the Apple
5587F0D5,207.0,Amor Entrave,local,Космонавт
65D67C53,0.1,,,
8F9A9B10,0.1,The Piano Classic Players,pop,It Must Have Been Love
156FF0A6,2.6860000000000004,Fada Bless,electronic,Bad Girl
5A8A522,1.0,Big Phella Dec,hiphop,Dope  Boy (feat. D-ruff Dio & Efil)
A1938C11,52.766999999999996,The Bat Metal,rock,Танцы на костях
276BBA46,125.701224,,film,"What Shall We Die For? (From ""Pirates Of The Caribbean: At World's End"")"
326889F2,0.627784,Gordey Tsukanov & Marcus White,,Invisible Bridge
1100DF8A,9.196,Freddy And The Phantoms,rock,City of Crime
540A75E0,190.00799999999998,Kreeps,rock,Monster King Theme
D80B5A4F,0.1,Dirty Boiz,hiphop,Right Now
6655F97F,363.591,REQ,dance,Stalking
CF9604AB,6.133927979861075,Frank Serafine,soundtrack,Halloween Soundscape
BF60F64E,0.1,Алиса Савинская,pop,К морю
C7AD7F27,20.061,DUVRTE,drum,Dubstepper
98215447,256.812,,dance,The Show
5161DAEA,0.1,Glênews,hiphop,Beatch Favorita
64A78C67,45.035102,Кострома вокальная группа Русского дома Кедры,folk,Нова радость часть 1
3B7E405D,225.72408163265305,The Pass,rock,Sunny Day
840165A3,318.0,Аркадий Думикян,ruspop,Папина дочка
C36A12D2,245.713,Cogun,dance,Existence
DE342A1,200.202449,Every Avenue,alternative,Fall Apart
E5E631DE,372.0,Rupesh Verma,soundtrack,Teri Meri Ankahi Dastan
EA2679F1,1.0,Perfecto All Stars,dance,Reach Up (Pappas Got A Brand New Pigbag)
D6A03F1E,14.893265913888884,Bamboleo,salsa,Ño Qué Bueno Está!
E0EF98B2,6.171,Nbdy,rnb,Lights Out
D85935A4,0.1,Hannah Wants,dance,Rhymes
1143D6A8,5.0,,electronic,Не бойся
94FED49C,195.186917,Saving Jane,pop,Girl Next Door
27F1730E,39.128,Артём Савенко,rusrap,Не влюбляться
FDC627E2,146.0,БурБон,ruspop,Слышь бро
FA6CF2C7,30.316312307291582,Venom Inc.,metal,Ave Satanas
A5EF0BC9,26.932963,Voidoid,alternative,Logan - Hurt
D3DD8D00,21.115,Raklo Weinrich,jazz,Miles
18B09E59,160.0,Dudu Aharon,jewish,אלוקים ישמור עלינו
57656415,0.0,Soundlift,dance,Road To Revolution
77A7C7B1,3.023,Christmas,pop,Venus
D8991C39,194.65200000000002,Megan Lee,dance,Young & Broken
E8721384,337.92,Theoh & Julie Thompson,,How It Feels
6D6698C2,213.00242599999999,Nevena,pop,Nishto Nyama Da Spre
7E7A31FA,4.712928077777773,Aguaviva,rock,13 Storia D'Oggi
1092C111,1.505,,electronic,Don't Ditch
BC6F3E5B,4.901,,dance,Take Me Away
19918956,402.050612,Daniel Kandi & Max Braiman,,Sky0cean!
256C0EA1,41.405,Rordog,hiphop,9 Job (feat. Belly)
6937D873,10.356,Broadway Idols,soundtrack,Cell Block Tango (from Chicago)
4E56A8E8,0.0,Ambassador21,industrial,We Are Legion
B0E31A7B,327.3665,Loi,dance,Body Contact
50BE760F,0.0,St. Olaf Choir,classical,Introitus: Requiem aeternam
45AF018B,0.0,Arslan Hazreti,world,Segah
26F49EEE,0.0,Arax,world,Garoun a / Haberban
2C6C7818,0.0,Indies,pop,A Song for Believers
8CED033C,0.0,Die Wilde Jagd,rock,2000 Elefanten
7FFC3320,1.45179,Heinz Winckler,pop,Never Got Over You
69752087,4.0,Los Implacables,latin,Ven y Mueve
698202A2,5.724533113541662,Cj GYM,pop,Две половины
E434B0CF,1.954,Poco Loco Gang,dance,Poco Loco
9D3010DF,5.852309,Ryan Oakes,hiphop,Battle Cries
FA211A3E,91.97142,План Эвакуации,rusrap,Так здорово!
84C4BC7D,6.0,Forms Of Things Unknown,alternative,Mesozoica
C92FD23E,242.729792,Acoustique Parfum,easy,Petite Etoile
5B3CB663,1.999,,electronic,Side By Side
D36E4FF4,385.462833,Nova June,electronic,Another Try
DF4FB26C,209.96709123099998,,hiphop,Blak Sunset
9A4B463,212.3755,Gianni Drudi,miscellaneous,El marsupio
C49DC7D6,506.462041,Lovebirds,electronic,This Feeling
D87C4064,278.105,Philip George,dance,Wish You Were Mine
8F6FD00D,1.406,Matt Westerman,singer,Wait and See
9E499119,106.845,Dead Before Mourning,rock,What Will Be
89531E80,1.818,Hÿdra,rock,Indian sigh
25336CC7,17.058364707435725,John Ginty,blues,Elvis Presley
D4A10845,0.1,,,
75CF93D,1.506,Arian Saleh,western,Undone
9625F656,9.336,Longboxofchocolate,jazz,"Happy Hour (From ""Undertale"")"
3D611756,49.0,SP:MC,dubstep,Launch Code
6B7CBB58,0.1,Briar,pop,Rainbow to the Skies
DB672D24,6.0,DJ Anilson,latin,Controlla
23A9872,226.69061200000002,Tijani,electronic,Breathe Out
C2AD152,144.0,Борис Кузнецов Лев Полосин,pop,Кап-кап-кап (Маруся молчит и слезы льёт)
9AA4B902,230.60897999999997,The Assembly,pop,Paranoia Will Destroy Ya
73136CD1,192.0,БАТЯ,rusrap,Не тусует
4DC662CF,8.765,Trisha North,electronic,City Skyline
ACF542E6,0.9728709999999999,Rough rockers,rock,Rebel At Heart
15B21420,1.746,Rahat Fateh Ali Khan,world,Barkat-e-Ramzan
930B6F72,280.10200000000003,Mike Field,pop,Unchained Melody
A36D8FC,303.461,Muki,electronic,Airborne
A8D85A3D,14.0,Jim MacLeod & His Band,world,Medley: Jessie / The Flower o' Dunblane / Ye Banks and Braes / Will Ye Gang to Kelvinside
2067E0EA,224.049,The Rifftunes,electronic,Sonic Grooves
84868711,583.4971429999999,Троiца,world,Мядзведзь
7140FA49,155.0,Hanni El Khatib,rock,Loved One
47B8232D,84.0,Roberta Green,dance,Broken Dreams
EF7B2F78,1.676,,dancehall,Mamacita
8121CB3D,3.458,Lory Bianco,pop,A Cry In The Night
D3B0190C,5.0,The Boy,hiphop,Novela
DE150F0,74.881065,Brad Derrick,soundtrack,Horizons of Cyrodiil
992B92AF,7.0,Mountains vs. Machines,alternative,Hero
72658EE1,380.0,Death From Above 1979,alternative,Romantic Rights
87B5D80A,0.0,Reniss,pop,Dashiki
16220833,205.087347,The Heroes,rock,Droppin' Bombs
E4E95F38,16.300408163265306,Anna Petelina,children,Радость маме
742351D2,0.1,Renee Olstead,rock,I Fall to Pieces
ABF9E078,236.564875,,pop,Taking A Vacation From Me
E5DC99A8,1.0,Обе две,local,Февраль
EBCC4D1B,25.0,Marco Farouk,dance,Connected
6E7E2F67,1.0,Throat,punk,Kansas City Shuffle
ABB9CC15,8.0,Numbernin6,electronic,Garbage
C7FE8F8C,1.203,,dance,Arabian
BCBBF209,256.0,Fiji,pop,How Can It Be
63A8E49D,6.7645800000000005,Manuel Granada: Spanish Guitar,latin,Te Quiero Dijiste (Spanish Guitar)
9A935EE7,213.0,Heart Of Space,dance,Somebody That I Used to Know
228500A8,281.72700000000003,Primal Rock Rebellion,metal,Snake Ladders
F3A9DA62,0.0,Луна-Луна,pop,Дівчата
9BA7F6D1,230.164898,Issues,posthardcore,Mad At Myself
907884A2,133.773061,Vic Spencer,hiphop,Once (feat. Tree & King Krule)
1930A802,2.0869999999999997,Barry Boom,reggae,I Will Understand
6548F1A2,8.805,Stanton Lanier,new,Dreams in the Night
3B898A18,129.858,Dub War,rock,Prisoner
3E350DD7,239.02599999999998,Jana Jonášová Marie Mrázová Vladimír Doležal Peter Mikuláš Czech Philharmonic Prague Philharmonic Choir Jiří Bělohlávek Lubomír Mátl František Xaver Thuri Jaroslav Tvrzský,classical,Missa in D Major: I. Kyrie
F7459DA,189.498,Alessia,dance,Hacker de sentimente
A7D8EC2F,1.045,Jochen Pash,dance,Keep on Trying
6964E6BC,31.114,Дмитрий Ревякин,ruspop,Уходили из дома
9E1FFA2D,5.0,Evelyn Chang,classical,Rondeau-chase
7356ECDB,144.222041,Steven Gutheinz,classical,Luna
7018016B,189.93900000000002,Polina,pop,Little Babylon
55EF6C1D,195.921744,Haroula Rose,folk,The River (Drifting)
E4C10271,146.23346899999999,Jimmy Dorsey,jazz,Sing Sing Sing
855299F8,48.915,Incognet,electronic,Voyage
D8D5F2B5,301.635917,Lovecoma,indie,Tokyosong
E05777CC,185.875,G.R.L.,pop,Don't Talk About Love
86D550AC,3.0,Sounds Of Blackness,inspirational,Hold On (Part 1)
FE983FBD,0.0,Chris Pine,country,Someday Came Today
7522F802,40.983999999999995,We Are The Empty,rock,Runaway
3F7DAFB,0.0,Jon Guerra,gospel,Rolling Rolling Rolling
478A5A29,195.394,The Smile Face,world,La Gasolina
F29E39B3,6.403,Swinging Wheel,jazz,Fat Rat
FFAAF0F1,0.1,Jotta A E Michely,world,Aleluia
EC8C847B,49.0,DJ Memo,latin,Ella Anda Sola
76CC5758,1.0,Studio Artist,pop,Summer Of 69'
5456900A,46.468573,Judith Avers,folk,Doves
F724D59D,42.022,Merrilee Rush & The Turnabouts,pop,Angel of the Morning
4FBDDBB6,1.337,The Wieners,country,You Are My Sunshine
2836C060,210.468571,Коля Dev,rusrap,Ищу тебя
11B04B14,0.0,Marc Pattison,rock,Spacejam
83F1E426,5.959085532297633,Марк Тайтлер,shanson,Наша дочка
EE1BE31B,211.147755,Extravagance SL,dance,Veyron
271A0ACE,88.287,Krempal,hiphop,Километры
80B926A0,6.068912491979876,NY Latino Party Time,latin,On the Floor
4F585B0F,388.0,Carles Coll,classical,Barcelona Olímpica
2CFADEEE,26.461243,Арсен Депутат,alternative,Тело
CF0CE744,215.53630299999998,,latin,Hora Loca
BFD0424A,559.8824490000001,Sumeru,extrememetal,A New Ritual
26E5230B,181.995083,Samu Sanchez,chill,Papaya
67CD3575,28.844,Ялла,ruspop,Это любовь
BAC1AB02,0.1,Freebandz,hiphop,Jordans
2F48D796,99.48,Popcorn Drama,pop,Vo Svetri
1BB8DA98,4.0,Денис Kore,rusrap,Утро
F710B139,180.0,Ceci Bastida,latin,Un Sueño
2E0B007B,160.0,Billy Stewart,pop,Fat Boy
16B970E1,1.199,Toby Adkins,miscellaneous,Sweet Dreams (Are Made of This)
3D409BBC,4.081816330208332,,pop,You Know Something?
AB3FC4ED,77.0,Li Yang,new,Love
7F3B7615,0.1,,,
1526992,4.942826,Reuben Rogers,jazz,Cootie
B1435C0C,136.202449,Radio Revuelta,reggae,Mercenario
4A44FED,31.0,Emperors of Japan,rock,Meanstreak
F415B1DB,1.874,Мураками,rusrock,Честности нет
79C52451,0.1,,classical,Symphonic Dances Op. 45: III. Lento assai - Allegro vivace
702F826E,0.1,Oceans Red,rock,Circles
677F6E56,212.323265,Zap Pow,reggae,Lottery Spin
F6CC1473,6.0,Antonio Salieri,classical,La Grotta di Trofonio: II. Artemidoro Plistene (Quartetto dei Giovani - Finale Concertato)
6C6820E3,3.4572580000000004,Broken Field Runner,punk,Each Evening I Sleep Beside My Deathbed
52E31020,203.049792,Saviour,hardcore,The Cool Calm
6F393574,202.57,Carakukly,pop,תשע נשמות
BCE41697,0.606,,electronic,Miracle Maker
D125D9B3,42.861999999999995,The Wackers,rock,I Hardly Know Her Name
D3DD8D00,11.245999999999999,Raoul van Herpen,avantgarde,Urelel
DE740D18,171.6766666,UNCLE ILL,hiphop,We Shine
54AF97A0,7.794,Dream 2 Science,house,My Love Turns to Liquid
8F91D5FF,4.0,Solid Sessions,dance,Janeiro
F854BD45,203.337143,Лолита,ruspop,Не твоё дело
DDAFA146,31.077378117181315,,electronic,We Do
5D9AAD37,1.6392229999999999,mario romano,jazz,Mambo italiano
9F9AAE02,360.751,Artem D Enko,,Sensate
E7C8AFCF,0.1,,,
851C6070,271.0,Sheldon,dance,If I Were A Boy
70F0E943,179.40895600000002,Motor Industries,electronic,Gimme! Gimme! Gimme! (A Man After Midnight)
64B607C4,182.256327,Buck Griffin,rockabilly,Stutterin' Papa
8C45CCB9,13.804,,electronic,Hush - Deep Purple
3B7760,329.0,Nigel Kennedy Oxford Philharmonic Orchestra & The Stella,classical,Solitude (For Yehudi Menuhin)
6E747311,221.001723,,ruspop,Берегами
BC9337A6,31.0,Eric Anders,rock,Walking Cure
BE5767A0,8.642498222222198,Under the Mountain,rock,PPT
8A04D7E7,0.0,La Sorciere Noire,new,Summoning an Apparition
45B2B973,0.1,Brett Gould,electronic,Reflections
5706597E,204.382025,,rusrap,Ищу человека
614CA36E,0.0,Teeon,electronic,Get In the Flow
A04AC64B,308.0,Yoga Class,new,Hatha Yoga Pt.1 - Standing Yoga Poses Pt. 1
D90C6674,2.742961,Страйк,rusrap,Творчество и шоу-бизнес
D9E65C7A,246.44,Leaving Dionysus,metal,Dreams Die
758A42E1,103.87944790625,Ambrosia Parsley,soundtrack,Goodnight Moon
25FB337C,75.565,Саграда,rusrap,28 лет спустя
A7B2E456,0.1,,reggae,Revelation Party
2E33584F,178.647552,The Electromatics,blues,Every Day Will Be Like a Holiday
DA4C4D,11.842426,Pasadena Roof Orchestra,jazz,Pasadena
5B6374C5,191.007347,Doctor Flake,hiphop,Rock On
285DC1CD,1.7369999999999999,Gioari,ambient,The Mountain of Illumination
D1503826,127.0,Lite,instrumental,You Are
8811CFB9,500.529,Aural Method,rock,In Lonesome Winter Forest
77195BF3,5.43746437604166,Dendy,ruspop,По пятам
F2578FAB,184.0,Kalash,reggae,King of Kings
CD51FB3E,203.02,Космокот,local,Обними
12BD3B84,0.0,Tribe Franko,dance,Take My Breath Away
C6C15036,0.1,Acoustic Heartstrings,acoustic,Have It All
EB3CB13B,8.286744,Buddha Monk,rnb,Spark Somebody Up
E8AFC1A8,201.0,Lucille Furs,rock,Alabaster Crayon
A17F24B8,133.0,нет ничего твоего,rock,О дивный новый мир
4DD4A419,6.068308086170952,Алексей Шевырин,russian,Философская бытовая (На кухне капает вода)
C3AB3BAA,24.0,GROS T.O.G,rusrap,Любовь вена
4580D2EA,14.488,Static-X,numetal,A Dios Alma Perdida
789BF04A,2.681905,Samuele Pagliarani,pop,Jingle Bells
765C6AF4,0.1,Brookfield Duece,hiphop,I Wish I Could Tell You
A8089E25,0.1,,electronic,Yeke Yeke
A4F505F5,268.056575,Miguel Sanz,latin,Chacarron Macarron
4DF07009,153.293,Andre Moreau,world,French accordion
3CF32B22,32.755,Tomezclao,pop,Dale
9FBE7CB8,272.605,The Coyote Problem,rock,Mother
22C82427,201.94299999999998,Dreams West,downtempo,Super Gran Turismo
E52980BA,110.39200000000001,B-Brixx,hiphop,Diddy Dirty Money
272B0E9D,2.134,,,
A5EF0012,253.44,David Thorne Scott,jazz,I See You
285A2441,0.0,Discodeine,electronic,Invert
DE0231FA,0.1,,,
3F32DA65,1.512393,Dzem,blues,Do Przodu
B6B25C0E,19.742,The Dan Band,holiday,Christmakwanzakah
38BBF84D,64.340048,Trans X,electronic,I'm Yours Tonight
46E35509,213.551,Inuit,alternative,Dodo Mafutsi
242BF283,21.702596,Wahdat Rameez,world,Hasti Apni
C1419DEF,214.0,Rhian Sheehan,classical,Sheehan: Solis Ortus
B3A02778,28.944494,Solomon Cuttner,classical,Konzert für Klavier und Orchester Nr. 2 B-Dur op. 19: Allegro con brio – Cadenza – Tempo I
EDE81392,3.6404478944444425,Turf,latin,Disconocidos
B9677B4F,205.8449,The Superboyz,rock,МАЦI
2644921C,1.834,Yagya,house,A Very Long Daydream
E6967E9E,0.0,Big Syke,rap,Good Timez
75E07D0,0.0,Макс Волга,pop,Любовь химера
68E1B9C3,34.638134,София Принц,pop,Кинофильмы
5EA6ACF9,58.421365054166664,Weather Maps,rock,Breathe
2B47FF5E,36.0,Scolario,electronic,White Clouds
77416B6A,6.0,Bana C4,world,Ici ça donga bien
DA17999B,1.8195259999999998,Can Can,rock,UIO
D0A871F8,178.65400000000002,Larry Clinton,swing,Dipsy Doodle
54916B0D,160.68200000000002,PAN4,rusrap,Пресс
4EB3DBCF,271.046531,King Tewodros,reggae,Conquering Lion Dub
D57BD5A8,20.521920945880453,Zz,hiphop,Cannabusiness
4D54FA05,1.0070000000000001,Sonerien Du feat. Tangi Josset & Yannick Martin,folk,Méli Andro
3701DCF7,5.0,Kitty Wells,country,(I've Got My) One Way Ticket to the Sky
41B3BDB,7.52,Rochester Cathedral Choir/Barry Ferguson/Roger Sayer,classical,Psalm 135: O praise the Lord laud ye the name of the Lord
2759D57C,3.5746156736111163,The Modern Jazz Quartet,jazz,Vendôme
2A8F4942,31.0,Nastya Romanova,ruspop,#Незасыпаемо
5BC2B525,26.149,Paquito Jerez,ruspop,Villancicos Serranos
47CC2BBB,210.86,,dance,Девочка танцуй
240ED606,6.858,Gruppa.FM,ruspop,Зажигалочка
D69D6679,0.0,Kicka,classical,Passage of Echoes (Le vie degli echi)
978E4B2F,0.08127000000000001,Yattai,metal,Ak47
E51F8B9,129.717272,Neritaan Selector,electronic,Daily Flight
9276EE69,0.457578,Florent Souchet,jazz,What About
AD1DF27C,27.0,Bankroll Fresh,rap,Take Over Your Trap
CF5E1B86,263.86283399999996,LCD,electronic,Elektronik
6AA4E143,1.0,Iness Mezel,world,Ata Woulniss
5C96FAD7,136.3069387755102,VIDA Guitar Quartet,classical,Carmen Suite: I. Aragonaise
ECBBF620,329.430167,The Sorrow,rock,Eyes of Darkness
AF8AC22C,189.178776,Piano,pop,Mon beau sapin
320C94B,26.040989056,Nico Dacido & Robin Hirte,techno,Backbounce
D12486B6,12.021868,Sunhoney,world,November
D8666AD1,2.295893,Tyler Traband,soundtrack,Turning Point
A764E2F5,270.0,Thomas Quasthoff,conjazz,In My Solitude
F93B7B41,12.446,#типомодный,rusrap,Нам не по пути
FC61FE3,72.857,Stephen DeRosa,soundtrack,The Yodeling Chinaman
17AC634B,4.8095793128205,Bungle,dance,The Siren
CDB8D3C3,14.257963,Pauline Viardot,classical,Hai Luli!
3C070CDD,293.0,Iron Bell Music,gospel,On And On
87035428,348.0,Athy,new,Cuando Danzan las Estrellas Jig
5C7AE81F,0.0,Blue On Blue,dance,We Never Sleep
B397D0A6,5.717107624166044,Kristian Leontiou,pop,Homecoming
D869D764,0.1,Little 5 Points Rockstar Orchestra,rock,Overture
8B4CD188,214.0,Chart Hits 2015,pop,Two Minds
3FCBC41E,1.0,Kris Colin,dance,Give Me the Groove
3A6D0832,238.701,Victory,rnb,Overjoyed
24F6E804,213.71599999999998,Adrian Sina feat. Aza & Laiu,pop,Piatra de pe inima
55F2E073,50.80574339444443,Blodwar,metal,Under the Surface
A187EF50,0.0,Autumn Lies Empty,hardcore,Reflections
C6B6EB7A,13.556,Utmost DJs,electronic,Insomnia
57619642,0.1,Poccolus,rock,Intro
69AD98C1,53.387882923664144,Morten Ryelund,classical,Song Of Beren And Lúthien
E4B03BB1,223.37306099999998,Darius,pop,Rushes
C514A158,202.997551,Halflives,rock,Look What You Made Me Do
E29F4F2B,94.56325,Иван Дубровин Хор Белорусского государственного Большого театра оперы и балета Татьяна Коломийцева Оркестр Белорусского государственного Большого театра оперы и балета,classical,"Орестея действие II ""Хоэфоры"" картина 2: No. 15 Сцена ""Дар от убийцы несём мы убитому"""
45F315A4,0.0,,classical,Aria (from Bachianas Brazilieras No. 5)
F6DA8EC5,0.0,Alexander Eldanel Danilov,local,Доброе утро
53F56815,228.141473,Sexydeath,electronic,A Chemical Rabbit
C20E5E68,31.658,Polski Chór Kameralny,easy,Za Niemen precz
F800190E,5.232264,Pandora Feat. Stacy,electronic,Why-Magistral (Why)
E07A5A8C,71.476,SEVENTEEN AGAiN,rock,Oh My Girl Oh My God
83045529,5.633818686434398,Carl Wilson,pop,What More Can I Say?
50448A27,216.0065,,dance,Headlights
2069EE7,182.583922,Alicia Bridges,pop,I Love the Nightlife
CF49D7A9,0.1,Lafrench Toast,electronic,Brooklyn Finest
D6A03F1E,9.248279303819443,Glass Museum,rock,Pleasure
D592D1FE,466.999,Geon,dance,Like Dis!
A9078104,26.505029351041664,Lucky Luciano,rap,Down Bitch
1EB118A1,0.1,Satpal Gujjar,world,Apne Joban Te Marjani
7A42928,1.295,Anvar Sanayev,pop,Sog'indim
7EAF3DBF,20.946169,Runner Runner,pop,Running Away
B792C958,0.871,Dmitriy Lukyanov,ambient,Rachmaninoff: Italian Polka
2BC24E05,236.0,Peteris Upelnieks,rnb,Covered in Light
6CD730E6,180.0,Noisestorm,dance,Breakout
C191A7F7,73.0,Northcutz,electronic,Keep It Up
96BF83CB,205.0,Lori Schneider,electronic,French Kiss
2AA84D0,185.0,Noar Shulaim,pop,ענוג
CFC78058,0.0,Frankie Ruíz,latin,LA CURA - ALBUM VERSION
E9773F3E,269.0,Alicia M,pop,No Roots
ADDF56E5,1.2919999999999998,Earbutter,hiphop,War
D095FBC3,233.0,,electronic,Letting Go
ADBAA43,432.14367300000004,Arias,dance,The Days To Come
A5818283,317.28325,Baro,dance,Bushido
416D1291,1.273,Elay Lazutkin,techno,Mushroom Face
D9AD744C,26.741999999999997,Josué Villanueva,pop,Triste Corazón
63F07E6F,2.0,David Carbonara,jazz,How Mable Get Sable Cha Cha Cha
5320381C,228.0,,pop,Угар
8FDF904A,21.19189745368172,Francis Rossi,rock,One Step at a Time
CB90763C,0.0,,classical,Anna Bolena: Al dolce guidami castel natio
AB8FE80F,182.141,,jazz,
262E7525,0.1,Committed Mind,rock,Cyborgs of Freedom
C22105BB,252.02938799999998,Chillaxing Jazz Kollektion,jazz,Four Miles
55278875,2.605,Dirty Rose Productions,electronic,Sunrise
7F3DAC20,1.988387,NeverAlone,rock,I've Never Wanted to Save the World
DC7F6397,0.0,,,
AF5DB790,0.1,Steven Parry,pop,Dancing in the Summer Rain
5EC77122,8.411,Animal Chuki,dance,Capicúa
3A235AA7,1.0,Ива & Сказка,children,Антошка
6C16EA17,10.937597,Guillemette Laurens,classical,Di vostri occhi
A96974B2,221.425,Saving Forever,pop,Always In My Mind (AIMM)
493DBD77,0.0,,dance,Cells
A830E4FA,0.1,Phillip LaRue,singer,On the Other Side
B4996C12,2.0,Tiger Army,rock,Calling
53D4D30E,219.0106,Si Phili,hiphop,Revolutionary Bars
99E7952A,0.1,Eric Delgado,dance,Last Night a DJ Saved My Life
FCE12A9F,4.9654122799702165,Miskeyz,electronic,Memories
F11AF19D,474.151,Celi Bee,disco,Fly Me On The Wings of Love
D1520D8F,1.2830000000000001,,dance,Wrecking Ball
2A9FD121,165.11900000000003,Nicklas Sahl,pop,Planets
DA539CBA,184.389,Sondr,dance,Live Love Learn
8E6C6D51,146.63356000000002,Fre$h,rap,Let Me Hit
4E308463,12.117,Kang Min Hee,k-pop,Remember
91CDD136,1.6869999999999998,Black Yaya,dance,Paint a Smile On Me
CB463ADF,6.626,Maria Gadú,world,Ne Me Quitte Pas (Ao Vivo)
1CEFEAFD,0.1,Past And Future,rock,Keine Lust
240DBA6E,8.682766799999973,Dead Like Elvis,dubstep,Boombox Justice
3E7BEA31,112.50425700000001,Claudio Roditi,jazz,Giant Steps
53F40B7F,3.293,Guido López Gavilán y Su Orquesta de Cámara Música Eterna,classical,La Engañadora
F39DD80C,187.199,Süssholz,country,Totus Floreo
664D60C8,328.071837,Deco Prouvot,electronic,Rubber Funk
6CBEDD9,203.284875,,latin,Toma Mi Vida
A3B44A6E,1.3319999999999999,Zodiac,dance,Just Be Good To Me - Zyntherius Remix
BFDE8C8B,96.15299999999999,The  Quartetto Euphoria,classical,Beat It
